Unnamed: 0,PID,Year,Title,Info.type,Source.in.paper,Task.variable.decoded,Accuracy.50,Accuracy.other,Num_classes,Significance,Roi.Search,Pattern.type,Classifier.type,Classifier.Fitted,Scanner,Resolution,Smoothing,Coregistration,Movement.Correction,Pattern.normalization.type,Num_subs,Num_trials,Num_class_types,Talairach.Coordinates,MNI.Coordinates,Coordinate.Space,ROI.Atlas,BA,AAL,Desikan,OxHarvard,Destrieux,Unkown Atlas,Method.of.Assigning.Region,Region.name,Voxel.numbers,Training.setsize,Accuracy.50.Median,Notes,More.Notes,Accuracy.50.original,Region.AAL.1
766,80,2015,"Attention enhances multi-voxel representation of novel objects in frontal, parietal and visual cortices",Perceptual,Figure 2,"decoded the object that participants were viewing (one of three), during either high attentional load, low attentional load and whether attending to the object or not.  ",0.56,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,1.7mmx1.7mmx2mm,smoothed,Native Space,Movement Correction,None,38,,,,"-38, 26, 24; 38, 26, 24",,,,,,,,,,IFS,630,22,,,,0.56,Frontal_Inf_Tri_L;Frontal_Inf_Tri_R
767,81,2016,Neural Representation of EmotionRegulation Goals,Value,Table 5,decoded whether participants upregulated or downregulated emotional response to IAPs movies. ,0.5431,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,66,,,,"-49, 20, 16 ",,,,,,,,,,(L_IFG),176,8,,,,0.5431,Frontal_Inf_Tri_L
768,81,2016,Neural Representation of EmotionRegulation Goals,Value,Table 5,decoded whether participants upregulated or downregulated emotional response to IAPs movies. ,0.561,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,66,,,,"-49, 20, 16 ",,,,,,,,,,(L_IFG),176,8,,,,0.561,Frontal_Inf_Tri_L
769,81,2016,Neural Representation of EmotionRegulation Goals,Value,Table 5,decoded whether participants upregulated or downregulated emotional response to IAPs movies. ,0.561,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,66,,,,"38,3,52",,,,,,,,,,(R_MidFG),175,8,,,,0.561,Frontal_Mid_R
770,81,2016,Neural Representation of EmotionRegulation Goals,Value,Table 5,decoded whether participants upregulated or downregulated emotional response to IAPs movies. ,0.5627,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,66,,,,"45, 24, -1",,,,,,,,,,(R_IFG),149,8,,,,0.5627,Frontal_Inf_Tri_R
771,81,2016,Neural Representation of EmotionRegulation Goals,Value,Table 5,decoded whether participants upregulated or downregulated emotional response to IAPs movies. ,0.5644,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,66,,,,"-23, 50, 26",,,,,,,,,,(L_SFG),126,8,,,,0.5644,Frontal_Mid_L
772,81,2016,Neural Representation of EmotionRegulation Goals,Value,Table 5,decoded whether participants upregulated or downregulated emotional response to IAPs movies. ,0.5584,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,66,,,,"-37, 40, 17",,,,,,,,,,(L_MidFG),337,8,,,,0.5584,Frontal_Mid_L
773,81,2016,Neural Representation of EmotionRegulation Goals,Value,Table 5,decoded whether participants upregulated or downregulated emotional response to IAPs movies. ,0.5584,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,66,,,,"38,3,52",,,,,,,,,,(R_MidFG),175,8,,,,0.5584,Frontal_Mid_R
774,81,2016,Neural Representation of EmotionRegulation Goals,Value,Table 5,decoded whether participants upregulated or downregulated emotional response to IAPs movies. ,0.5627,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,66,,,,"45, 24, -1",,,,,,,,,,(R_IFG),149,8,,,,0.5627,Frontal_Inf_Tri_R
775,81,2016,Neural Representation of EmotionRegulation Goals,Value,Table 5,decoded whether participants upregulated or downregulated emotional response to IAPs movies. ,0.5754,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,66,,,,"-23, 50, 26",,,,,,,,,,(L_SFG),126,8,,,,0.5754,Frontal_Mid_L
776,81,2016,Neural Representation of EmotionRegulation Goals,Value,Table 5,decoded whether participants upregulated or downregulated emotional response to IAPs movies. ,0.5779,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,66,,,,"-37, 40, 17",,,,,,,,,,(L_MidFG),337,8,,,,0.5779,Frontal_Mid_L
777,81,2016,Neural Representation of EmotionRegulation Goals,Value,Table 5,decoded whether participants upregulated or downregulated emotional response to IAPs movies. ,0.5779,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,66,,,,"45, 24, -1",,,,,,,,,,(R_IFG),149,8,,,,0.5779,Frontal_Inf_Tri_R
778,81,2016,Neural Representation of EmotionRegulation Goals,Value,Table 5,decoded whether participants upregulated or downregulated emotional response to IAPs movies. ,0.5847,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,66,,,,"38,3,52",,,,,,,,,,(R_MidFG),175,8,,,,0.5847,Frontal_Mid_R
779,81,2016,Neural Representation of EmotionRegulation Goals,Value,Table 5,decoded whether participants upregulated or downregulated emotional response to IAPs movies. ,0.5881,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,66,,,,"-37, 40, 17",,,,,,,,,,(L_MidFG),337,8,,,,0.5881,Frontal_Mid_L
780,81,2016,Neural Representation of EmotionRegulation Goals,Value,Table 5,decoded whether participants upregulated or downregulated emotional response to IAPs movies. ,0.605,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,66,,,,"-49, 20, 16 ",,,,,,,,,,(L_IFG),149,8,,,,0.605,Frontal_Inf_Tri_L
781,81,2016,Neural Representation of EmotionRegulation Goals,Value,Table 5,decoded whether participants upregulated or downregulated emotional response to IAPs movies. ,0.6444,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,66,,,,"-23, 50, 26",,,,,,,,,,(L_SFG),126,8,,,,0.6444,Frontal_Mid_L
782,82,2015,Stable Task Representations under Attentional Load Revealed with Multivariate Pattern Analysis of Human Brain Activity,Response,Figure 6,decode whether participants performed a saccade to target or anti-saccade to target tasks. The other accuracies are cross-attentional load condition decoding,0.51,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,1.7mmx1.7mmx2mm,unsmooth,coregistered,Movement Correction,None,8,,,,,,,,Precentral_L,,,,,,,120,28,,,,0.51,Precentral_L
783,82,2015,Stable Task Representations under Attentional Load Revealed with Multivariate Pattern Analysis of Human Brain Activity,Response,Figure 6,decode whether participants performed a saccade to target or anti-saccade to target tasks. The other accuracies are cross-attentional load condition decoding,0.51,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,1.7mmx1.7mmx2mm,unsmooth,coregistered,Movement Correction,None,8,,,,,,,,Frontal_Sup_L,,,,,,,120,28,,,,0.51,Frontal_Sup_L
784,82,2015,Stable Task Representations under Attentional Load Revealed with Multivariate Pattern Analysis of Human Brain Activity,Response,Figure 6,decode whether participants performed a saccade to target or anti-saccade to target tasks. The other accuracies are cross-attentional load condition decoding,0.51,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,1.7mmx1.7mmx2mm,unsmooth,coregistered,Movement Correction,None,8,,,,,,,,Frontal_Sup_R,,,,,,,120,28,,,,0.51,Frontal_Sup_R
785,82,2015,Stable Task Representations under Attentional Load Revealed with Multivariate Pattern Analysis of Human Brain Activity,Response,Figure 4,decode whether participants performed a saccade to target or anti-saccade to target tasks. The other accuracies are cross-attentional load condition decoding,0.53,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,1.7mmx1.7mmx2mm,unsmooth,coregistered,Movement Correction,None,8,,,,,,,,Frontal_Sup_L,,,,,,,120,28,,,,0.53,Frontal_Sup_L
786,82,2015,Stable Task Representations under Attentional Load Revealed with Multivariate Pattern Analysis of Human Brain Activity,Response,Figure 4,decode whether participants performed a saccade to target or anti-saccade to target tasks. The other accuracies are cross-attentional load condition decoding,0.54,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,1.7mmx1.7mmx2mm,unsmooth,coregistered,Movement Correction,None,8,,,,,,,,Frontal_Sup_R,,,,,,,120,28,,,,0.54,Frontal_Sup_R
787,82,2015,Stable Task Representations under Attentional Load Revealed with Multivariate Pattern Analysis of Human Brain Activity,Response,Figure 4,decode whether participants performed a saccade to target or anti-saccade to target tasks. The other accuracies are cross-attentional load condition decoding,0.55,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,1.7mmx1.7mmx2mm,unsmooth,coregistered,Movement Correction,None,8,,,,,,,,Precentral_R,,,,,,,120,28,,,,0.55,Precentral_R
788,82,2015,Stable Task Representations under Attentional Load Revealed with Multivariate Pattern Analysis of Human Brain Activity,Response,Figure 6,decode whether participants performed a saccade to target or anti-saccade to target tasks. The other accuracies are cross-attentional load condition decoding,0.52,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,1.7mmx1.7mmx2mm,unsmooth,coregistered,Movement Correction,None,8,,,,,,,,Precentral_R,,,,,,,120,28,,,,0.52,Precentral_R
789,82,2015,Stable Task Representations under Attentional Load Revealed with Multivariate Pattern Analysis of Human Brain Activity,Response,Figure 4,decode whether participants performed a saccade to target or anti-saccade to target tasks. The other accuracies are cross-attentional load condition decoding,0.57,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,1.7mmx1.7mmx2mm,unsmooth,coregistered,Movement Correction,None,8,,,,,,,,Precentral_L,,,,,,transformed by visually inspecting ROIs,120,28,,,,0.57,Precentral_L
790,83,2016,Reward Motivation Enhances Task Coding in Frontoparietal Cortex,Rule,Table 1, Classification was of task (Face or Word). Under conditions of high incentive vs low incentive,0.52,,2,0,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,4mmx4mmx4mm,unsmooth,coregistered,Movement Correction,None,24,320.0,4.0,,,,,9,,,,,,,,93,80,,,,0.52, Frontal_Mid_R; Frontal_Sup_L; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R;Frontal_Mid_L; Frontal_Sup_R
791,83,2016,Reward Motivation Enhances Task Coding in Frontoparietal Cortex,Rule,Table 1, Classification was of task (Face or Word). Under conditions of high incentive vs low incentive,0.53,,2,0,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,4mmx4mmx4mm,unsmooth,coregistered,Movement Correction,None,24,320.0,4.0,,,,,"45,46",,,,,,,,93,80,,,,0.53, Frontal_Mid_R;Frontal_Inf_Tri_L; Frontal_Inf_Tri_L; Frontal_Inf_Tri_R;Frontal_Inf_Tri_R; Frontal_Mid_L
792,83,2016,Reward Motivation Enhances Task Coding in Frontoparietal Cortex,Rule,Table 1, Classification was of task (Face or Word). Under conditions of high incentive vs low incentive,0.55,,2,0,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,4mmx4mmx4mm,unsmooth,coregistered,Movement Correction,None,24,320.0,4.0,,,,,"45,46",,,,,,,,93,80,,,,0.55, Frontal_Mid_R;Frontal_Inf_Tri_L; Frontal_Inf_Tri_L; Frontal_Inf_Tri_R;Frontal_Inf_Tri_R; Frontal_Mid_L
793,83,2016,Reward Motivation Enhances Task Coding in Frontoparietal Cortex,Rule,Table 1, Classification was of task (Face or Word). Under conditions of high incentive vs low incentive,0.56,,2,0,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,4mmx4mmx4mm,unsmooth,coregistered,Movement Correction,None,24,320.0,4.0,,,,,6,,,,,,,,93,80,,,,0.56, Precentral_L;Precentral_R
794,83,2016,Reward Motivation Enhances Task Coding in Frontoparietal Cortex,Rule,Table 1, Classification was of task (Face or Word). Under conditions of high incentive vs low incentive,0.56,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,4mmx4mmx4mm,unsmooth,coregistered,Movement Correction,None,24,320.0,4.0,,,,,44,,,,,,,,93,80,,,,0.56,Frontal_Inf_Oper_L; Frontal_Inf_Oper_R
795,83,2016,Reward Motivation Enhances Task Coding in Frontoparietal Cortex,Rule,Table 1, Classification was of task (Face or Word). Under conditions of high incentive vs low incentive,0.57,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,4mmx4mmx4mm,unsmooth,coregistered,Movement Correction,None,24,320.0,4.0,,,,,9,,,,,,,,93,80,,,,0.57, Frontal_Mid_R; Frontal_Sup_L; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R;Frontal_Mid_L; Frontal_Sup_R
796,83,2016,Reward Motivation Enhances Task Coding in Frontoparietal Cortex,Rule,Table 1, Classification was of task (Face or Word). Under conditions of high incentive vs low incentive,0.57,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,4mmx4mmx4mm,unsmooth,coregistered,Movement Correction,None,24,320.0,4.0,,,,,44,,,,,,,,93,80,,,,0.57,Frontal_Inf_Oper_L; Frontal_Inf_Oper_R
797,83,2016,Reward Motivation Enhances Task Coding in Frontoparietal Cortex,Rule,Table 1, Classification was of task (Face or Word). Under conditions of high incentive vs low incentive,0.6,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,4mmx4mmx4mm,unsmooth,coregistered,Movement Correction,None,24,320.0,4.0,,,,,"44,45,47",,,,,,,,93,80,,,,0.6,Frontal_Inf_Tri_L; Frontal_Inf_Orb_R;Frontal_Inf_Oper_L; Frontal_Inf_Oper_R;Frontal_Inf_Orb_L; Frontal_Inf_Tri_R
798,83,2016,Reward Motivation Enhances Task Coding in Frontoparietal Cortex,Rule,Table 1, Classification was of task (Face or Word). Under conditions of high incentive vs low incentive,0.64,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,4mmx4mmx4mm,unsmooth,coregistered,Movement Correction,None,24,320.0,4.0,,,,,6,,,,,,,,93,80,,,,0.64, Precentral_L;Precentral_R
799,83,2016,Reward Motivation Enhances Task Coding in Frontoparietal Cortex,Rule,Table 1, Classification was of task (Face or Word). Under conditions of high incentive vs low incentive,0.67,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,4mmx4mmx4mm,unsmooth,coregistered,Movement Correction,None,24,320.0,4.0,,,,,"44,45,47",,,,,,,,93,80,,,,0.67,Frontal_Inf_Tri_L; Frontal_Inf_Orb_R;Frontal_Inf_Oper_L; Frontal_Inf_Oper_R;Frontal_Inf_Orb_L; Frontal_Inf_Tri_R
800,84,2015,Flexible Coding of Task Rules in Frontoparietal Cortex: An Adaptive System for Flexible Cognitive Control,Rule,Figure 3,decoded which rule was used; either in hard rule condition or easy rule condition,0.48,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,smoothed,Native Space,Movement Correction,None,22,857.0,4.0,,"0, 23, 39",,,,,,,,,,ACC,777,8,,,,0.48,Frontal_Sup_Medial_L
801,84,2015,Flexible Coding of Task Rules in Frontoparietal Cortex: An Adaptive System for Flexible Cognitive Control,Rule,Figure 3,decoded which rule was used; either in hard rule condition or easy rule condition,0.49,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,smoothed,Native Space,Movement Correction,None,22,857.0,4.0,,"-38, 26, 24; 38, 26, 24",,,,,,,,,,AI/FO,111,8,,,,0.49,Frontal_Inf_Tri_L;Frontal_Inf_Tri_R
802,84,2015,Flexible Coding of Task Rules in Frontoparietal Cortex: An Adaptive System for Flexible Cognitive Control,Rule,Figure 3,decoded which rule was used; either in hard rule condition or easy rule condition,0.49,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,smoothed,Native Space,Movement Correction,None,22,857.0,4.0,,"-35, 19, 3; 35, 19, 3",,,,,,,,,,AI/FO,111,8,,,,0.49,Insula_L;Insula_R
803,84,2015,Flexible Coding of Task Rules in Frontoparietal Cortex: An Adaptive System for Flexible Cognitive Control,Rule,Figure 3,decoded which rule was used; either in hard rule condition or easy rule condition,0.49,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,smoothed,Native Space,Movement Correction,None,22,857.0,4.0,,"-35, 19, 3; 35, 19, 3",,,,,,,,,,IFS,630,8,,,,0.49,Insula_L;Insula_R
804,84,2015,Flexible Coding of Task Rules in Frontoparietal Cortex: An Adaptive System for Flexible Cognitive Control,Rule,Figure 3,decoded which rule was used; either in hard rule condition or easy rule condition,0.56,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,smoothed,Native Space,Movement Correction,None,22,857.0,4.0,,"-38, 26, 24; 38, 26, 24",,,,,,,,,,IFS,630,8,,,,0.56,Frontal_Inf_Tri_L;Frontal_Inf_Tri_R
805,84,2015,Flexible Coding of Task Rules in Frontoparietal Cortex: An Adaptive System for Flexible Cognitive Control,Rule,Figure 3,decoded which rule was used; either in hard rule condition or easy rule condition,0.64,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,smoothed,Native Space,Movement Correction,None,22,857.0,4.0,,"0, 23, 39",,,,,,,,,,ACC,777,8,,,,0.64,Frontal_Sup_Medial_L
806,85,2015,Dopamine D2-Receptor Blockade Enhances Decoding of Prefrontal Signals in Humans,Value,Figure 4,decode whther a stimulus was associated with reward or not (under blocking D2 receptor activation),0.59,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,2.75mmx2.75mmx3mm,unsmooth,coregistered,Movement Correction,None,53,,,,,,,6,Frontal_Sup_Orb_R; Frontal_Sup_Orb_L,,,,,,,1960,10,,,,0.59, Precentral_L;Precentral_R
807,85,2015,Dopamine D2-Receptor Blockade Enhances Decoding of Prefrontal Signals in Humans,Value,Figure 4,decode whther a stimulus was associated with reward or not (under blocking D2 receptor activation),0.55,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,2.75mmx2.75mmx3mm,unsmooth,coregistered,Movement Correction,None,53,,,,,,,6,Frontal_Mid_Orb_R; Frontal_Mid_Orb_L,,,,,,,1903,10,,,,0.55, Precentral_L;Precentral_R
808,85,2015,Dopamine D2-Receptor Blockade Enhances Decoding of Prefrontal Signals in Humans,Value,Figure 4,decode whther a stimulus was associated with reward or not (under blocking D2 receptor activation),0.55,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,2.75mmx2.75mmx3mm,unsmooth,coregistered,Movement Correction,None,53,,,,,,,6,Frontal_Inf_Orb_R; Frontal_Inf_Orb_L,,,,,,,3397,10,,,,0.55, Precentral_L;Precentral_R
809,85,2015,Dopamine D2-Receptor Blockade Enhances Decoding of Prefrontal Signals in Humans,Response,Figure 5,decode which finger used,0.57,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,2.75mmx2.75mmx3mm,unsmooth,coregistered,Movement Correction,None,53,,,,,,,6,,,,,,,,170,10,,,,0.57, Precentral_L;Precentral_R
810,85,2015,Dopamine D2-Receptor Blockade Enhances Decoding of Prefrontal Signals in Humans,Response,Figure 5,decode which finger used,0.64,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,2.75mmx2.75mmx3mm,unsmooth,coregistered,Movement Correction,None,53,,,,,,,6,,,,,,,,170,10,,,,0.64, Precentral_L;Precentral_R
