PID,Title,Info.type,Source.in.paper,Task.variable.decoded,Accuracy.50,Accuracy.other,Num_classes,Significance,Roi.Search,Pattern.type,Classifier.type,Classifier.Fitted,Scanner,Resolution,Smoothing,Coregistration,Movement.Correction,Pattern.normalization.type,Num_subs,Talairach.Coordinates,MNI.Coordinates,Coordinate.Space,ROI.Atlas,BA,AAL,Desikan,OxHarvard,Destrieux,Unkown Atlas,Method.of.Assigning.Region,Region.name,Region.AAL.1
7,Rapid transfer of abstract Rules to novel contexts in human lateral prefrontal cortex.,Rule,Table 4,Decision Rule Same vs.Just one,0.54,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.2mmx3.2mmx3.2mm,unsmooth,Native Space,Movement Correction,Normalized Spatially,14,,,,Desikan,,,Bi-lateral LPFC,,,,atlas comparison,Bi-lateral LPFC, Frontal_Mid_R; Frontal_Inf_Tri_L; Frontal_Inf_Oper_L; Frontal_Inf_Oper_R; Frontal_Inf_Tri_R;Frontal_Mid_L
7,Rapid transfer of abstract rules to novel contexts in human lateral prefrontal cortex.,Rule,Table 3,Semantic Rule SOFT vs. SWEET,0.547,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.2mmx3.2mmx3.2mm,unsmooth,Native Space,Movement Correction,Normalized Spatially,14,,,,Desikan,,,LPFC R,,,,atlas comparison,LPFC R, Frontal_Inf_Tri_R;Frontal_Mid_R; Frontal_Inf_Oper_R
7,Rapid transfer of abstract Rules to novel contexts in human lateral prefrontal cortex.,Rule,Table 2,Response L INDEX vs. L MID,0.548,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.2mmx3.2mmx3.2mm,unsmooth,Native Space,Movement Correction,Normalized Spatially,14,,,,Desikan,,,LPFC L,,,,atlas comparison,LPFC L, Frontal_Inf_Oper_L;Frontal_Mid_L; Frontal_Inf_Tri_L
7,Rapid transfer of abstract rules to novel contexts in human lateral prefrontal cortex.,Rule,Table 2,Response L INDEX vs. R MID,0.55,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.2mmx3.2mmx3.2mm,unsmooth,Native Space,Movement Correction,Normalized Spatially,14,,,,Desikan,,,LPFC R,,,,atlas comparison,LPFC R, Frontal_Inf_Tri_R;Frontal_Mid_R; Frontal_Inf_Oper_R
7,Rapid transfer of abstract Rules to novel contexts in human lateral prefrontal cortex.,Rule,Table 4,Decision Rule Just One vs Not Second,0.55,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.2mmx3.2mmx3.2mm,unsmooth,Native Space,Movement Correction,Normalized Spatially,14,,,,Desikan,,,Bi-lateral LPFC,,,,atlas comparison,Bi-lateral LPFC, Frontal_Mid_R; Frontal_Inf_Tri_L; Frontal_Inf_Oper_L; Frontal_Inf_Oper_R; Frontal_Inf_Tri_R;Frontal_Mid_L
7,Rapid transfer of abstract Rules to novel contexts in human lateral prefrontal cortex.,Rule,Table 4,Decision Rule Same vs Second,0.55,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.2mmx3.2mmx3.2mm,unsmooth,Native Space,Movement Correction,Normalized Spatially,14,,,,Desikan,,,LPFC L,,,,atlas comparison,Left LPFC, Frontal_Inf_Oper_L;Frontal_Mid_L; Frontal_Inf_Tri_L
7,Rapid transfer of abstract Rules to novel contexts in human lateral prefrontal cortex.,Rule,Table 3,Semantic Rule GREEN vs. SOFT,0.556,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.2mmx3.2mmx3.2mm,unsmooth,Native Space,Movement Correction,Normalized Spatially,14,,,,Desikan,,,LPFC L,,,,atlas comparison,LPFC L, Frontal_Inf_Oper_L;Frontal_Mid_L; Frontal_Inf_Tri_L
7,Rapid transfer of abstract Rules to novel contexts in human lateral prefrontal cortex.,Rule,Table 4,Decision Rule Just One vs Second,0.56,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.2mmx3.2mmx3.2mm,unsmooth,Native Space,Movement Correction,Normalized Spatially,14,,,,Desikan,,,Bi-lateral LPFC,,,,atlas comparison,Bi-lateral LPFC, Frontal_Mid_R; Frontal_Inf_Tri_L; Frontal_Inf_Oper_L; Frontal_Inf_Oper_R; Frontal_Inf_Tri_R;Frontal_Mid_L
7,Rapid transfer of abstract Rules to novel contexts in human lateral prefrontal cortex.,Rule,Table 4,Decision Rule Same vs Not Second,0.56,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.2mmx3.2mmx3.2mm,unsmooth,Native Space,Movement Correction,Normalized Spatially,14,,,,Desikan,,,Bi-lateral LPFC,,,,atlas comparison,Bi-lateral LPFC, Frontal_Mid_R; Frontal_Inf_Tri_L; Frontal_Inf_Oper_L; Frontal_Inf_Oper_R; Frontal_Inf_Tri_R;Frontal_Mid_L
7,Rapid transfer of abstract Rules to novel contexts in human lateral prefrontal cortex.,Rule,Table 4,Decision Rule Just One vs Second,0.56,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.2mmx3.2mmx3.2mm,unsmooth,Native Space,Movement Correction,Normalized Spatially,14,,,,Desikan,,,Bi-lateral LPFC,,,,atlas comparison,Bi-lateral LPFC, Frontal_Mid_R; Frontal_Inf_Tri_L; Frontal_Inf_Oper_L; Frontal_Inf_Oper_R; Frontal_Inf_Tri_R;Frontal_Mid_L
7,Rapid transfer of abstract Rules to novel contexts in human lateral prefrontal cortex.,Rule,Table 4,Decision Rule Same vs.Just one,0.56,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.2mmx3.2mmx3.2mm,unsmooth,Native Space,Movement Correction,Normalized Spatially,14,,,,Desikan,,,LPFC L,,,,atlas comparison,Left LPFC, Frontal_Inf_Oper_L;Frontal_Mid_L; Frontal_Inf_Tri_L
7,Rapid transfer of abstract rules to novel contexts in human lateral prefrontal cortex.,Rule,Table 3,Semantic Rule LOUD vs. SOFT,0.565,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.2mmx3.2mmx3.2mm,unsmooth,Native Space,Movement Correction,Normalized Spatially,14,,,,Desikan,,,LPFC R,,,,atlas comparison,LPFC R, Frontal_Inf_Tri_R;Frontal_Mid_R; Frontal_Inf_Oper_R
7,Rapid transfer of abstract Rules to novel contexts in human lateral prefrontal cortex.,Rule,Table 4,Decision Rule Same vs Not Second,0.57,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.2mmx3.2mmx3.2mm,unsmooth,Native Space,Movement Correction,Normalized Spatially,14,,,,Desikan,,,LPFC L,,,,atlas comparison,Left LPFC, Frontal_Inf_Oper_L;Frontal_Mid_L; Frontal_Inf_Tri_L
7,Rapid transfer of abstract Rules to novel contexts in human lateral prefrontal cortex.,Rule,Table 4,Decision Rule Same vs Second,0.58,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.2mmx3.2mmx3.2mm,unsmooth,Native Space,Movement Correction,Normalized Spatially,14,,,,Desikan,,,Bi-lateral LPFC,,,,atlas comparison,Bi-lateral LPFC, Frontal_Mid_R; Frontal_Inf_Tri_L; Frontal_Inf_Oper_L; Frontal_Inf_Oper_R; Frontal_Inf_Tri_R;Frontal_Mid_L
7,Rapid transfer of abstract Rules to novel contexts in human lateral prefrontal cortex.,Rule,Table 4,Decision Rule Same vs Not Second,0.58,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.2mmx3.2mmx3.2mm,unsmooth,Native Space,Movement Correction,Normalized Spatially,14,,,,Desikan,,,Bi-lateral LPFC,,,,atlas comparison,Bi-lateral LPFC, Frontal_Mid_R; Frontal_Inf_Tri_L; Frontal_Inf_Oper_L; Frontal_Inf_Oper_R; Frontal_Inf_Tri_R;Frontal_Mid_L
7,Rapid transfer of abstract Rules to novel contexts in human lateral prefrontal cortex.,Rule,Table 4,Decision Rule Second vs Not Second,0.58,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.2mmx3.2mmx3.2mm,unsmooth,Native Space,Movement Correction,Normalized Spatially,14,,,,Desikan,,,Bi-lateral LPFC,,,,atlas comparison,Bi-lateral LPFC, Frontal_Mid_R; Frontal_Inf_Tri_L; Frontal_Inf_Oper_L; Frontal_Inf_Oper_R; Frontal_Inf_Tri_R;Frontal_Mid_L
7,Rapid transfer of abstract Rules to novel contexts in human lateral prefrontal cortex.,Rule,Table 4,Decision Rule Just One vs Not Second,0.58,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.2mmx3.2mmx3.2mm,unsmooth,Native Space,Movement Correction,Normalized Spatially,14,,,,Desikan,,,LPFC L,,,,atlas comparison,Left LPFC, Frontal_Inf_Oper_L;Frontal_Mid_L; Frontal_Inf_Tri_L
7,Rapid transfer of abstract Rules to novel contexts in human lateral prefrontal cortex.,Rule,Table 3,Semantic Rule LOUD vs. SOFT,0.584,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.2mmx3.2mmx3.2mm,unsmooth,Native Space,Movement Correction,Normalized Spatially,14,,,,Desikan,,,LPFC L,,,,atlas comparison,LPFC L, Frontal_Inf_Oper_L;Frontal_Mid_L; Frontal_Inf_Tri_L
7,Rapid transfer of abstract Rules to novel contexts in human lateral prefrontal cortex.,Rule,Table 4,Decision Rule Just One vs Not Second,0.59,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.2mmx3.2mmx3.2mm,unsmooth,Native Space,Movement Correction,Normalized Spatially,14,,,,Desikan,,,Bi-lateral LPFC,,,,atlas comparison,Bi-lateral LPFC, Frontal_Mid_R; Frontal_Inf_Tri_L; Frontal_Inf_Oper_L; Frontal_Inf_Oper_R; Frontal_Inf_Tri_R;Frontal_Mid_L
7,Rapid transfer of abstract Rules to novel contexts in human lateral prefrontal cortex.,Rule,Table 4,Decision Rule Second vs Not Second,0.59,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3.2mmx3.2mmx3.2mm,unsmooth,Native Space,Movement Correction,Normalized Spatially,14,,,,Desikan,,,Bi-lateral LPFC,,,,atlas comparison,Bi-lateral LPFC, Frontal_Mid_R; Frontal_Inf_Tri_L; Frontal_Inf_Oper_L; Frontal_Inf_Oper_R; Frontal_Inf_Tri_R;Frontal_Mid_L
6,Decoding sequential stages of task preparation in the human brain,Rule,Figure 2,Task Rule,0.56,,2,1,Searchlight Peak,Multi-Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx2mm,unsmooth,Native Space,Movement Correction,None,7,,"-48,12,21",MNI,,,,,,,,coordinate transfer,posterior VLPFC,Frontal_Inf_Oper_L
6,Decoding sequential stages of task preparation in the human brain,Rule,Figure 2,Task Rule,0.58,,2,1,Searchlight Peak,Multi-Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx2mm,unsmooth,Native Space,Movement Correction,None,7,,"-51,33,2",MNI,,,,,,,,coordinate transfer,anterior left VLPFC,Frontal_Inf_Tri_L
5,Frontal and Parietal Cortical Interactions with Distributed Visual Representations during Selective Attention and Action Selection,Rule,Figure 10,if instructed to selectively attend or non selectively attend,0.53,,2,1,ROI,Single Trial Multi-Time Point,LogReg,0,3T,3mmx3mmx3mm,unsmooth,coregistered,Movement Correction,Normalized Temporally,10,,"-6,8,55;9,8,49;-39,-4,49;48,-1,46;-39,35,31;36,26,40;-45,8,37;51,2,43",MNI,,,,,,,,coordinate transfer,"pre-SMA,PMD,LPFC, IFJ",Supp_Motor_Area_L;Supp_Motor_Area_R;Precentral_L;Precentral_R;Frontal_Mid_L;Frontal_Mid_R;Precentral_L;Precentral_R
2,Neural correlates of object-based attentional selection in human cortex,Rule,Figure 4,Which object the participant attending to during cue and stimulus,0.55,,2,0,ROI,Single Trial Multi-Time Point,LDA,0,3T,3mmx3mmx4mm,unsmooth,Native Space,Movement Correction,None,6,,,,unkown,,,,,,Insula,name similarity,Insula,Insula_R; Insula_L
2,Neural correlates of object-based attentional selection in human cortex,Rule,Figure 4,Which object the participant attending to during cue and stimulus,0.58,,2,0,ROI,Single Trial Multi-Time Point,LDA,0,3T,3mmx3mmx4mm,unsmooth,Native Space,Movement Correction,None,6,,,,unkown,,,,,,mSFG,name similarity,mSFG, Frontal_Sup_Medial_R;Frontal_Sup_Medial_L
2,Neural correlates of object-based attentional selection in human cortex,Rule,Figure 4,Which object the participant attending to during cue and stimulus,0.6,,2,0,ROI,Single Trial Multi-Time Point,LDA,0,3T,3mmx3mmx4mm,unsmooth,Native Space,Movement Correction,None,6,,,,unkown,,,,,,MFG,name similarity,MFG, Frontal_Mid_R;Frontal_Mid_L
2,Neural correlates of object-based attentional selection in human cortex,Rule,Figure 4,Which object the participant attending to during cue and stimulus,0.64,,2,1,ROI,Single Trial Multi-Time Point,LDA,0,3T,3mmx3mmx4mm,unsmooth,Native Space,Movement Correction,None,6,,,,unkown,,,,,,FEF,name similarity,FEF, Precentral_L;Precentral_R
1,"Multi-voxel coding of stimuli, Rules, and Responses in human frontoparietal cortex",Rule,Text,which rule used to map stimulus to response,0.531,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3.75mm,unsmooth,Native Space,Movement Correction,None,17,,"38,26,24",MNI,,,,,,,,coordinate transfer,right IFS_,Frontal_Inf_Tri_R
1,"Multi-voxel coding of stimuli, Rules, and Responses in human frontoparietal cortex",Rule,Text,which sub-rule used (1st order),0.535,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3.75mm,unsmooth,Native Space,Movement Correction,None,17,,"-35,19,3;35,19,3",MNI,,,,,,,,coordinate transfer,bi AI/FO,Insula_L;Insula_R
1,"Multi-voxel coding of stimuli, Rules, and Responses in human frontoparietal cortex",Rule,Text,which sub-rule used (1st order),0.541,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3.75mm,unsmooth,Native Space,Movement Correction,None,17,,"-38,26,24;38,26,24",MNI,,,,,,,,coordinate transfer,bi IFS_,Frontal_Inf_Tri_L;Frontal_Inf_Tri_R
1,"Multi-voxel coding of stimuli, Rules, and Responses in human frontoparietal cortex",Rule,Text,which rule used to map stimulus to response,0.543,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3.75mm,unsmooth,Native Space,Movement Correction,None,17,,"-35,19,3;35,19,3",MNI,,,,,,,,coordinate transfer,bi AI/FO,Insula_L;Insula_R
1,"Multi-voxel coding of stimuli, Rules, and Responses in human frontoparietal cortex",Rule,Text,which rule used to map stimulus to response,0.593,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3.75mm,unsmooth,Native Space,Movement Correction,None,17,,"-38,26,24",MNI,,,,,,,,coordinate transfer,left IFS_,Frontal_Inf_Tri_L
93,A Common Neural Code for Perceived and Inferred Emotion,Value,Figure 4,face emotion,0.53,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,21,,,,,,Frontal_Sup_Medial_R; Frontal_Sup_Medial_L,,,,,,,Frontal_Sup_Medial_R; Frontal_Sup_Medial_L
93,A Common Neural Code for Perceived and Inferred Emotion,Value,Figure 4,face emotion,0.53,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,21,,,,,,Frontal_Sup_Medial_R; Frontal_Sup_Medial_L,,,,,,,Frontal_Sup_Medial_R; Frontal_Sup_Medial_L
93,A Common Neural Code for Perceived and Inferred Emotion,Value,Figure 4,face emotion,0.53,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,21,,,,,,Frontal_Sup_Medial_R; Frontal_Sup_Medial_L,,,,,,,Frontal_Sup_Medial_R; Frontal_Sup_Medial_L
93,A Common Neural Code for Perceived and Inferred Emotion,Value,Figure 4,face emotion,0.54,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,21,,,,,,Frontal_Sup_Medial_R; Frontal_Sup_Medial_L,,,,,,,Frontal_Sup_Medial_R; Frontal_Sup_Medial_L
93,A Common Neural Code for Perceived and Inferred Emotion,Value,Figure 4,situation emotion,0.54,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,21,,,,,,Frontal_Sup_Medial_R; Frontal_Sup_Medial_L,,,,,,,Frontal_Sup_Medial_R; Frontal_Sup_Medial_L
93,A Common Neural Code for Perceived and Inferred Emotion,Value,Figure 8,reward,0.54,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,21,,,,,,Frontal_Sup_Medial_R; Frontal_Sup_Medial_L,,,,,,,Frontal_Sup_Medial_R; Frontal_Sup_Medial_L
93,A Common Neural Code for Perceived and Inferred Emotion,Value,Figure 8,reward,0.545,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,21,,,,,,Frontal_Sup_Medial_R; Frontal_Sup_Medial_L,,,,,,,Frontal_Sup_Medial_R; Frontal_Sup_Medial_L
93,A Common Neural Code for Perceived and Inferred Emotion,Value,Figure 4,situation emotion,0.55,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,21,,,,,,Frontal_Sup_Medial_R; Frontal_Sup_Medial_L,,,,,,,Frontal_Sup_Medial_R; Frontal_Sup_Medial_L
93,A Common Neural Code for Perceived and Inferred Emotion,Value,Figure 4,situation emotion,0.55,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,21,,,,,,Frontal_Sup_Medial_R; Frontal_Sup_Medial_L,,,,,,,Frontal_Sup_Medial_R; Frontal_Sup_Medial_L
93,A Common Neural Code for Perceived and Inferred Emotion,Value,Figure 4,situation emotion,0.57,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,21,,,,,,Frontal_Sup_Medial_R; Frontal_Sup_Medial_L,,,,,,,Frontal_Sup_Medial_R; Frontal_Sup_Medial_L
92,Classifying the wandering mind: Revealing the affective content of thoughts during task-free rest periods,Value,Table 2,decoded valence of self-generated emotional thoughts (positive or negative) during no task,0.59,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,,smoothed,coregistered,Movement Correction,None,30,,"-8 ,48, -16",,,,,,,,,,,Frontal_Sup_Orb_L
92,Classifying the wandering mind: Revealing the affective content of thoughts during task-free rest periods,Value,Table 2,decoded valence of self-generated emotional thoughts (positive or negative) during no task,0.59,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,,smoothed,coregistered,Movement Correction,None,30,,"22,-16,70",,,,,,,,,,,Precentral_R
92,Classifying the wandering mind: Revealing the affective content of thoughts during task-free rest periods,Value,Table 1,decoded valence of self-generated emotional thoughts (positive or negative) during 'imagine yourself as this emotion' task,0.61,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,,smoothed,coregistered,Movement Correction,None,30,," 14, 36, 2",,,,Cingulum_Ant_L; Cingulum_Ant_R,,,,,,,Cingulum_Ant_L; Cingulum_Ant_R
92,Classifying the wandering mind: Revealing the affective content of thoughts during task-free rest periods,Value,Table 1,decoded valence of self-generated emotional thoughts (positive or negative) during 'imagine yourself as this emotion' task,0.62,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,,smoothed,coregistered,Movement Correction,None,30,,"0, 48, -8",,,,,,,,,,,Frontal_Med_Orb_L
92,Classifying the wandering mind: Revealing the affective content of thoughts during task-free rest periods,Value,Table 1,decoded valence of self-generated emotional thoughts (positive or negative) during 'imagine yourself as this emotion' task,0.62,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,,smoothed,coregistered,Movement Correction,None,30,,"-30, 6, 70",,,,Frontal_Mid_R; Frontal_Mid_L,,,,,,,Frontal_Mid_R; Frontal_Mid_L
92,Classifying the wandering mind: Revealing the affective content of thoughts during task-free rest periods,Value,Table 1,decoded valence of self-generated emotional thoughts (positive or negative) during 'imagine yourself as this emotion' task,0.62,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,,smoothed,coregistered,Movement Correction,None,30,,"-24, 28, 50",,,,,,,,,,,Frontal_Mid_L
92,Classifying the wandering mind: Revealing the affective content of thoughts during task-free rest periods,Value,Table 2,decoded valence of self-generated emotional thoughts (positive or negative) during no task,0.63,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,,smoothed,coregistered,Movement Correction,None,30,,"8,34,-6",,,,,,,,,,,Cingulum_Ant_R
90,The Neural Representation of Voluntary Task-Set Selection in Dynamic Environments,Value,Table 1,"decoded task difficulty (also task, but that was 33% chance level)",0.618,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,Native Space,Movement Correction,None,19,,"60, 32, 10",,,,Frontal_Sup_R,,,,,,,Frontal_Sup_R
90,The Neural Representation of Voluntary Task-Set Selection in Dynamic Environments,Value,Table 1,"decoded task difficulty (also task, but that was 33% chance level)",0.63,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,Native Space,Movement Correction,None,19,,"-12,8,52",,,,,,,,,,,Frontal_Sup_L
89,Cross-Modal Decoding of Neural Patterns Associated with Working Memory: Evidence for Attention-Based Accounts of Working Memory,Value,Figure 4,decoded the load (high or low) of a working memory task across verbal and visual modalities,0.51,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,,smoothed,coregistered,Movement Correction,None,21,,"24,4,50",,,,Frontal_Sup_R,,,,,,,Frontal_Sup_R
89,Cross-Modal Decoding of Neural Patterns Associated with Working Memory: Evidence for Attention-Based Accounts of Working Memory,Value,Figure 4,decoded the load (high or low) of a working memory task across verbal and visual modalities,0.53,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,,smoothed,coregistered,Movement Correction,None,21,,"-26, -6, 54",,,,,,,,,,,Frontal_Sup_L
89,Cross-Modal Decoding of Neural Patterns Associated with Working Memory: Evidence for Attention-Based Accounts of Working Memory,Value,Figure 4,decoded the load (high or low) of a working memory task across verbal and visual modalities,0.53,,2,0,ROI,Single Trial Single-Time Point,svm-lin,0,3T,,smoothed,coregistered,Movement Correction,None,21,,"-26, -6, 54",,,,,,,,,,,Frontal_Sup_L
