PID,Year,Title,Info.type,Source.in.paper,Task.variable.decoded,Accuracy.50,Accuracy.other,Num_classes,Significance,Roi.Search,Pattern.type,Classifier.type,Classifier.Fitted,Scanner,Resolution,Smoothing,Coregistration,Movement.Correction,Pattern.normalization.type,Num_subs,Num_trials,Num_class_types,Talairach.Coordinates,MNI.Coordinates,Coordinate.Space,ROI.Atlas,BA,AAL,Desikan,OxHarvard,Destrieux,Unkown Atlas,Method.of.Assigning.Region,Region.name,Voxel.numbers,Training.setsize,Accuracy.50.Median,Notes,More.Notes
79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5b,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.535,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320,2,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,470.6,319,NA,,
79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5b,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.543,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320,2,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,470.6,319,NA,,
79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5c,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.46,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320,2,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,577.1,319,NA,,
79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5a,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.5,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320,2,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,577.1,319,0.49,,
79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5a,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.5,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320,2,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,577.1,319,0.5,,
79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5a,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.52,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320,2,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,577.1,319,0.51,,
79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5c,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.52,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320,2,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,577.1,319,NA,,
79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5b,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.528,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320,2,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,577.1,319,NA,,
79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5b,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.539,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320,2,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,577.1,319,NA,,
79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5a,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.54,,2,1,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320,2,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,577.1,319,0.53,,
79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5c,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.55,,2,1,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320,2,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,577.1,319,NA,,
79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5c,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.56,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320,2,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,577.1,319,NA,,
79,2015,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5b,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.632,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,3mmx3mmx4mm,smoothed,coregistered,Movement Correction,Normalized Temporally,8,320,2,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,577.1,319,NA,,
80,2015,"Attention enhances multi-voxel representation of novel objects in frontal, parietal and visual cortices",Perceptual,Figure 2,"decoded the object that participants were viewing (one of three), during either high attentional load, low attentional load and whether attending to the object or not.  ",0.48,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,1.7mmx1.7mmx2mm,smoothed,Native Space,Movement Correction,None,38,,,,"-35, 19, 3; 35, 19, 3",,,,,,,,,,AI/FO,111,22,NA,,
80,2015,"Attention enhances multi-voxel representation of novel objects in frontal, parietal and visual cortices",Perceptual,Figure 2,"decoded the object that participants were viewing (one of three), during either high attentional load, low attentional load and whether attending to the object or not.  ",0.49,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,1.7mmx1.7mmx2mm,smoothed,Native Space,Movement Correction,None,38,,,,"0, 23, 39",,,,,,,,,,ACC,777,22,NA,,
80,2015,"Attention enhances multi-voxel representation of novel objects in frontal, parietal and visual cortices",Perceptual,Figure 2,"decoded the object that participants were viewing (one of three), during either high attentional load, low attentional load and whether attending to the object or not.  ",0.5,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,1.7mmx1.7mmx2mm,smoothed,Native Space,Movement Correction,None,38,,,,"-38, 26, 24; 38, 26, 24",,,,,,,,,,IFS,630,22,NA,,
80,2015,"Attention enhances multi-voxel representation of novel objects in frontal, parietal and visual cortices",Perceptual,Figure 2,"decoded the object that participants were viewing (one of three), during either high attentional load, low attentional load and whether attending to the object or not.  ",0.51,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,1.7mmx1.7mmx2mm,smoothed,Native Space,Movement Correction,None,38,,,,"-38, 26, 24; 38, 26, 24",,,,,,,,,,IFS,630,22,NA,,
80,2015,"Attention enhances multi-voxel representation of novel objects in frontal, parietal and visual cortices",Perceptual,Figure 2,"decoded the object that participants were viewing (one of three), during either high attentional load, low attentional load and whether attending to the object or not.  ",0.51,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,1.7mmx1.7mmx2mm,smoothed,Native Space,Movement Correction,None,38,,,,"-35, 19, 3; 35, 19, 3",,,,,,,,,,AI/FO,111,22,NA,,
80,2015,"Attention enhances multi-voxel representation of novel objects in frontal, parietal and visual cortices",Perceptual,Figure 2,"decoded the object that participants were viewing (one of three), during either high attentional load, low attentional load and whether attending to the object or not.  ",0.51,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,1.7mmx1.7mmx2mm,smoothed,Native Space,Movement Correction,None,38,,,,"0, 23, 39",,,,,,,,,,ACC,777,22,NA,,
80,2015,"Attention enhances multi-voxel representation of novel objects in frontal, parietal and visual cortices",Perceptual,Figure 2,"decoded the object that participants were viewing (one of three), during either high attentional load, low attentional load and whether attending to the object or not.  ",0.51,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,1.7mmx1.7mmx2mm,smoothed,Native Space,Movement Correction,None,38,,,,"-38, 26, 24; 38, 26, 24",,,,,,,,,,IFS,630,22,NA,,
80,2015,"Attention enhances multi-voxel representation of novel objects in frontal, parietal and visual cortices",Perceptual,Figure 2,"decoded the object that participants were viewing (one of three), during either high attentional load, low attentional load and whether attending to the object or not.  ",0.51,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,1.7mmx1.7mmx2mm,smoothed,Native Space,Movement Correction,None,38,,,,"0, 23, 39",,,,,,,,,,ACC,777,22,NA,,
80,2015,"Attention enhances multi-voxel representation of novel objects in frontal, parietal and visual cortices",Perceptual,Figure 2,"decoded the object that participants were viewing (one of three), during either high attentional load, low attentional load and whether attending to the object or not.  ",0.52,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,1.7mmx1.7mmx2mm,smoothed,Native Space,Movement Correction,None,38,,,,"-35, 19, 3; 35, 19, 3",,,,,,,,,,AI/FO,111,22,NA,,
80,2015,"Attention enhances multi-voxel representation of novel objects in frontal, parietal and visual cortices",Perceptual,Figure 2,"decoded the object that participants were viewing (one of three), during either high attentional load, low attentional load and whether attending to the object or not.  ",0.55,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,1.7mmx1.7mmx2mm,smoothed,Native Space,Movement Correction,None,38,,,,"-35, 19, 3; 35, 19, 3",,,,,,,,,,AI/FO,111,22,NA,,
80,2015,"Attention enhances multi-voxel representation of novel objects in frontal, parietal and visual cortices",Perceptual,Figure 2,"decoded the object that participants were viewing (one of three), during either high attentional load, low attentional load and whether attending to the object or not.  ",0.55,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,1.7mmx1.7mmx2mm,smoothed,Native Space,Movement Correction,None,38,,,,"0, 23, 39",,,,,,,,,,ACC,777,22,NA,,
80,2015,"Attention enhances multi-voxel representation of novel objects in frontal, parietal and visual cortices",Perceptual,Figure 2,"decoded the object that participants were viewing (one of three), during either high attentional load, low attentional load and whether attending to the object or not.  ",0.56,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,1.7mmx1.7mmx2mm,smoothed,Native Space,Movement Correction,None,38,,,,"-38, 26, 24; 38, 26, 24",,,,,,,,,,IFS,630,22,NA,,
81,2016,Neural Representation of EmotionRegulation Goals,Value,Table 5,decoded whether participants upregulated or downregulated emotional response to IAPs movies. ,0.5431,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,66,,,,"-49, 20, 16 ",,,,,,,,,,(L_IFG),176,8,NA,,
81,2016,Neural Representation of EmotionRegulation Goals,Value,Table 5,decoded whether participants upregulated or downregulated emotional response to IAPs movies. ,0.561,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,66,,,,"-49, 20, 16 ",,,,,,,,,,(L_IFG),176,8,NA,,
81,2016,Neural Representation of EmotionRegulation Goals,Value,Table 5,decoded whether participants upregulated or downregulated emotional response to IAPs movies. ,0.561,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,66,,,,"38,3,52",,,,,,,,,,(R_MidFG),175,8,NA,,
81,2016,Neural Representation of EmotionRegulation Goals,Value,Table 5,decoded whether participants upregulated or downregulated emotional response to IAPs movies. ,0.5627,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,66,,,,"45, 24, -1",,,,,,,,,,(R_IFG),149,8,NA,,
81,2016,Neural Representation of EmotionRegulation Goals,Value,Table 5,decoded whether participants upregulated or downregulated emotional response to IAPs movies. ,0.5644,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,66,,,,"-23, 50, 26",,,,,,,,,,(L_SFG),126,8,NA,,
81,2016,Neural Representation of EmotionRegulation Goals,Value,Table 5,decoded whether participants upregulated or downregulated emotional response to IAPs movies. ,0.5584,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,66,,,,"-37, 40, 17",,,,,,,,,,(L_MidFG),337,8,NA,,
81,2016,Neural Representation of EmotionRegulation Goals,Value,Table 5,decoded whether participants upregulated or downregulated emotional response to IAPs movies. ,0.5584,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,66,,,,"38,3,52",,,,,,,,,,(R_MidFG),175,8,NA,,
81,2016,Neural Representation of EmotionRegulation Goals,Value,Table 5,decoded whether participants upregulated or downregulated emotional response to IAPs movies. ,0.5627,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,66,,,,"45, 24, -1",,,,,,,,,,(R_IFG),149,8,NA,,
81,2016,Neural Representation of EmotionRegulation Goals,Value,Table 5,decoded whether participants upregulated or downregulated emotional response to IAPs movies. ,0.5754,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,66,,,,"-23, 50, 26",,,,,,,,,,(L_SFG),126,8,NA,,
81,2016,Neural Representation of EmotionRegulation Goals,Value,Table 5,decoded whether participants upregulated or downregulated emotional response to IAPs movies. ,0.5779,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,66,,,,"-37, 40, 17",,,,,,,,,,(L_MidFG),337,8,NA,,
81,2016,Neural Representation of EmotionRegulation Goals,Value,Table 5,decoded whether participants upregulated or downregulated emotional response to IAPs movies. ,0.5779,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,66,,,,"45, 24, -1",,,,,,,,,,(R_IFG),149,8,NA,,
81,2016,Neural Representation of EmotionRegulation Goals,Value,Table 5,decoded whether participants upregulated or downregulated emotional response to IAPs movies. ,0.5847,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,66,,,,"38,3,52",,,,,,,,,,(R_MidFG),175,8,NA,,
81,2016,Neural Representation of EmotionRegulation Goals,Value,Table 5,decoded whether participants upregulated or downregulated emotional response to IAPs movies. ,0.5881,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,66,,,,"-37, 40, 17",,,,,,,,,,(L_MidFG),337,8,NA,,
